student_id,name,department,course, electives,year,semester,faculty
S01363,Aarav Babu,Biotechnology,M.Tech," Entrepreneurship,IoT ",1,7,Meera Gupta
S01364,Ananya Reddy,Electrical,MBA," Robotics,Econometrics ",3,4,Sneha Kapoor
S01365,Krishna Mehta,Economics,M.Tech," Philosophy,Cyber Security ",2,2,Sanjay Menon
S01366,Aarav Kulkarni,Mechanical,BBA," Econometrics,Data Science ",3,3,Kiran Patil
S01367,Ananya Kapoor,Computer Science,B.Tech," IoT,Cyber Security ",2,2,Ramesh Singh
S01368,Shaurya Nair,Mechanical,PhD," History,Entrepreneurship ",4,9,Neha Gupta
S01369,Aditya Patil,Computer Science,BBA," Psychology,IoT ",1,5,Sanjay Singh
S01370,Shaurya Babu,Mechanical,MBA," History,AI & ML ",4,4,Smita Yadav
S01371,Vihaan Gupta,Civil,MBA," Data Science,English Literature ",2,7,Harish Reddy
S01372,Arjun Verma,Civil,B.Tech," Digital Marketing,IoT ",4,6,Arjun Saxena
S01373,Sai Yadav,Computer Science,M.Tech," Digital Marketing,AI & ML ",4,3,Priya Rao
S01374,Reyansh Verma,Computer Science,M.Sc," History,Cloud Computing ",1,2,Padmini Yadav
S01375,Aditya Yadav,Management,B.Sc," Econometrics,IoT ",3,3,Shilpa Yadav
S01376,Aditi Kulkarni,Civil,B.Tech," Environmental Science,Cloud Computing ",3,2,Rajeev Patil
S01377,Aditi Joshi,Electrical,B.Sc," IoT,Econometrics ",3,3,Ravi Singh
S01378,Reyansh Desai,Mechanical,PhD," Digital Marketing,History ",3,10,Arjun Singh
S01379,Ira Singh,Mechanical,M.Sc," Entrepreneurship,IoT ",4,8,Rohini Krishnan
S01380,Ira Reddy,Civil,BBA," Cloud Computing,History ",4,4,Smita Yadav
S01381,Ishaan Desai,Humanities,B.Tech," History,Data Science ",4,3,Meera Iyer
S01382,Vivaan Nair,Management,M.Tech," Econometrics,Psychology ",4,5,Anita Singh
S01383,Myra Singh,Economics,B.Sc," Entrepreneurship,Data Science ",4,6,Vivek Menon
S01384,Anika Menon,Humanities,B.Sc," Philosophy,Cloud Computing ",3,5,Rohini Krishnan
S01385,Aarav Desai,Biotechnology,M.Sc," Robotics,Cloud Computing ",3,7,Ashok Sharma
S01386,Myra Nair,Computer Science,M.Tech," Cyber Security,AI & ML ",3,8,Anjali Patil
S01387,Aarohi Sharma,Electrical,M.Sc," Entrepreneurship,Cyber Security ",2,2,Sudhir Menon
S01388,Reyansh Krishnan,Management,BBA," English Literature,Environmental Science ",1,4,Suresh Sharma
S01389,Reyansh Krishnan,Biotechnology,M.Tech," History,Data Science ",2,8,Varun Patil
S01390,Arjun Kapoor,Civil,B.Tech," English Literature,Psychology ",3,5,Sudhir Menon
S01391,Reyansh Singh,Electrical,PhD," Psychology,Environmental Science ",1,7,Sneha Kapoor
S01392,Diya Gupta,Computer Science,BBA," Econometrics,Entrepreneurship ",2,5,Gopal Babu
S01393,Navya Menon,Biotechnology,B.Tech," Digital Marketing,History ",1,4,Harish Saxena
S01394,Aarav Rao,Economics,B.Tech," Cyber Security,Data Science ",4,4,Rajeev Reddy
S01395,Ishaan Singh,Mechanical,PhD," IoT,Digital Marketing ",1,2,Sunita Verma
S01396,Aditi Gupta,Humanities,M.Tech," Philosophy,Robotics ",2,2,Kiran Sharma
S01397,Navya Gupta,Computer Science,PhD," Cloud Computing,Entrepreneurship ",4,1,Ravi Singh
S01398,Ira Desai,Civil,M.Sc," Data Science,Digital Marketing ",1,1,Meera Gupta
S01399,Navya Yadav,Economics,BBA," Robotics,Philosophy ",4,3,Pooja Saxena
S01400,Sai Desai,Civil,BBA," Entrepreneurship,Robotics ",2,7,Sudhir Menon
S01401,Reyansh Gupta,Civil,BBA," AI & ML,Econometrics ",4,3,Sudhir Saxena
S01402,Diya Krishnan,Management,BBA," Psychology,Econometrics ",3,4,Sneha Gupta
S01403,Ananya Mehta,Electrical,PhD," Philosophy,Psychology ",1,3,Deepak Verma
S01404,Ishaan Malhotra,Management,MBA," AI & ML,Econometrics ",2,6,Sudhir Menon
S01405,Anika Malhotra,Computer Science,M.Sc," Econometrics,Cloud Computing ",2,1,Ajay Sharma
S01406,Ananya Krishnan,Electrical,M.Tech," Cloud Computing,Digital Marketing ",3,7,Meera Gupta
S01407,Diya Kulkarni,Humanities,PhD," History,Psychology ",2,4,Swati Sharma
S01408,Ananya Menon,Management,BBA," Philosophy,English Literature ",4,4,Ajay Krishnan
S01409,Aarohi Yadav,Economics,M.Tech," Econometrics,Philosophy ",2,8,Priya Rao
S01410,Riya Sharma,Civil,BBA," Econometrics,English Literature ",4,7,Shilpa Menon
S01411,Ira Nair,Humanities,BBA," Cloud Computing,Environmental Science ",2,3,Pooja Nair
S01412,Sai Gupta,Civil,M.Tech," Cyber Security,Psychology ",2,1,Divya Saxena
S01413,Aditi Reddy,Economics,B.Tech," AI & ML,Robotics ",3,6,Monica Yadav
S01414,Anika Malhotra,Civil,MBA," Robotics,Cloud Computing ",3,4,Amit Rao
S01415,Vihaan Babu,Computer Science,M.Sc," Data Science,English Literature ",4,7,Sanjay Yadav
S01416,Vivaan Verma,Computer Science,M.Sc," Robotics,AI & ML ",4,4,Monica Yadav
S01417,Pari Kulkarni,Economics,B.Tech," Entrepreneurship,Robotics ",1,8,Deepak Joshi
S01418,Sai Saxena,Electrical,B.Tech," History,Cloud Computing ",4,1,Divya Saxena
S01419,Arjun Nair,Management,BBA," Entrepreneurship,Robotics ",2,1,Smita Verma
S01420,Diya Menon,Humanities,MBA," Psychology,Econometrics ",4,4,Rajeev Patil
S01421,Ira Iyer,Economics,M.Sc," Cyber Security,Robotics ",4,6,Kavya Iyer
S01422,Aarav Krishnan,Civil,PhD," History,Digital Marketing ",5,4,Smita Rao
S01423,Ira Mehta,Mechanical,BBA," AI & ML,Robotics ",2,6,Amit Gupta
S01424,Ishaan Kulkarni,Humanities,M.Sc," AI & ML,Econometrics ",3,8,Sneha Saxena
S01425,Anika Patil,Economics,M.Sc," History,Data Science ",4,7,Sanjay Singh
S01426,Arjun Nair,Civil,M.Sc," Digital Marketing,English Literature ",3,5,Ravi Singh
S01427,Ananya Patil,Civil,B.Tech," Econometrics,Cloud Computing ",1,1,Deepak Verma
S01428,Riya Patil,Biotechnology,MBA," Cloud Computing,Environmental Science ",3,2,Smita Yadav
S01429,Ananya Patil,Economics,MBA," Cloud Computing,Digital Marketing ",4,6,Sanjay Menon
S01430,Navya Sharma,Management,MBA," IoT,Cyber Security ",2,7,Suresh Sharma
S01431,Aditya Malhotra,Biotechnology,B.Tech," Entrepreneurship,Cloud Computing ",2,7,Priya Verma
S01432,Sai Desai,Mechanical,B.Tech," History,Environmental Science ",1,5,Meenakshi Verma
S01433,Riya Gupta,Biotechnology,M.Tech," Econometrics,Psychology ",3,3,Shilpa Yadav
S01434,Aarav Reddy,Biotechnology,B.Tech," Philosophy,Environmental Science ",4,4,Shilpa Joshi
S01435,Aarav Yadav,Mechanical,PhD," Robotics,IoT ",4,6,Smita Rao
S01436,Riya Patil,Electrical,M.Sc," Data Science,Cloud Computing ",3,7,Mahesh Iyer
S01437,Riya Verma,Biotechnology,M.Sc," Psychology,Robotics ",1,8,Ajay Krishnan
S01438,Ira Krishnan,Electrical,MBA," Psychology,Philosophy ",1,3,Suresh Gupta
S01439,Shaurya Verma,Economics,BBA," Econometrics,Environmental Science ",1,7,Vivek Menon
S01440,Reyansh Saxena,Biotechnology,MBA," English Literature,Philosophy ",3,6,Monica Yadav
S01441,Diya Yadav,Mechanical,M.Sc," Data Science,Cloud Computing ",1,2,Manish Malhotra
S01442,Navya Iyer,Humanities,BBA," English Literature,Philosophy ",3,8,Ramesh Singh
S01443,Krishna Reddy,Computer Science,MBA," IoT,AI & ML ",2,5,Pooja Nair
S01444,Ishaan Iyer,Mechanical,B.Sc," Philosophy,Robotics ",3,2,Divya Yadav
S01445,Aditya Iyer,Biotechnology,B.Sc," Entrepreneurship,Econometrics ",4,6,Suresh Sharma
S01446,Navya Kulkarni,Economics,BBA," Econometrics,Entrepreneurship ",1,3,Meera Gupta
S01447,Reyansh Sharma,Mechanical,M.Sc," IoT,Environmental Science ",3,6,Sneha Krishnan
S01448,Krishna Saxena,Mechanical,BBA," Digital Marketing,History ",3,5,Shilpa Menon
S01449,Diya Babu,Civil,M.Tech," IoT,Psychology ",4,1,Smita Verma
S01450,Vivaan Gupta,Management,PhD," Cloud Computing,Digital Marketing ",4,5,Pallavi Kapoor
S01451,Arjun Gupta,Humanities,BBA," History,Digital Marketing ",4,4,Deepak Joshi
S01452,Reyansh Mehta,Economics,B.Sc," Cyber Security,Data Science ",2,2,Sanjay Singh
S01453,Ishaan Rao,Management,BBA," Philosophy,Digital Marketing ",3,4,Varun Patil
S01454,Reyansh Patil,Humanities,M.Sc," History,Cloud Computing ",1,6,Shilpa Yadav
S01455,Ananya Rao,Management,PhD," Cyber Security,Econometrics ",4,5,Priya Babu
S01456,Aarav Sharma,Electrical,MBA," Robotics,Philosophy ",2,7,Ajay Sharma
S01457,Diya Patil,Mechanical,B.Tech," History,Environmental Science ",1,7,Harish Reddy
S01458,Pari Malhotra,Mechanical,B.Sc," Digital Marketing,History ",4,4,Kavya Iyer
S01459,Vihaan Joshi,Management,B.Tech," Robotics,IoT ",1,2,Meera Gupta
S01460,Arjun Mehta,Management,MBA," Entrepreneurship,Psychology ",4,6,Kavita Menon
S01461,Navya Singh,Humanities,B.Sc," Cyber Security,Digital Marketing ",1,1,Gopal Babu
S01462,Sai Kapoor,Computer Science,PhD," Cyber Security,Environmental Science ",5,5,Gopal Babu
S01463,Vihaan Desai,Electrical,M.Sc," Econometrics,Entrepreneurship ",2,2,Neha Gupta
S01464,Aditi Sharma,Management,BBA," History,Philosophy ",4,5,Sneha Joshi
S01465,Riya Mehta,Computer Science,B.Sc," AI & ML,IoT ",2,2,Mahesh Iyer
S01466,Aarav Reddy,Humanities,B.Tech," Cloud Computing,Digital Marketing ",1,7,Monica Malhotra
S01467,Sai Joshi,Civil,MBA," Robotics,AI & ML ",2,5,Sunita Malhotra
S01468,Navya Babu,Management,B.Tech," Philosophy,IoT ",4,5,Chetan Kapoor
S01469,Aarav Malhotra,Humanities,MBA," Cyber Security,Robotics ",4,4,Sneha Patil
S01470,Shaurya Reddy,Biotechnology,M.Sc," Cyber Security,English Literature ",1,8,Vivek Menon
S01471,Vihaan Rao,Computer Science,M.Tech," Environmental Science,Econometrics ",4,7,Deepak Joshi
S01472,Riya Nair,Computer Science,PhD," Philosophy,Data Science ",4,7,Kiran Sharma
S01473,Ira Iyer,Electrical,MBA," Data Science,Psychology ",2,8,Nitin Krishnan
S01474,Myra Reddy,Humanities,B.Tech," Data Science,Cyber Security ",2,3,Ramesh Singh
S01475,Riya Verma,Mechanical,M.Sc," Psychology,History ",4,7,Shilpa Mehta
S01476,Ananya Joshi,Management,PhD," AI & ML,Robotics ",4,4,Vivek Menon
S01477,Aditi Patil,Electrical,M.Tech," Cloud Computing,AI & ML ",2,6,Shilpa Mehta
S01478,Arjun Rao,Mechanical,PhD," Environmental Science,Digital Marketing ",4,5,Pallavi Kapoor
S01479,Arjun Rao,Economics,M.Sc," History,Cloud Computing ",1,2,Shilpa Menon
S01480,Myra Kapoor,Electrical,B.Tech," Cyber Security,English Literature ",4,2,Neha Babu
S01481,Sai Mehta,Economics,B.Tech," Robotics,Psychology ",1,4,Shilpa Mehta
S01482,Arjun Reddy,Computer Science,M.Sc," Environmental Science,Philosophy ",4,2,Sneha Krishnan
S01483,Krishna Desai,Mechanical,B.Sc," Psychology,Digital Marketing ",3,5,Sneha Joshi
S01484,Aditya Sharma,Computer Science,M.Tech," English Literature,History ",1,3,Deepak Joshi
S01485,Arjun Singh,Management,M.Sc," Digital Marketing,Philosophy ",3,6,Kavita Gupta
S01486,Arjun Yadav,Mechanical,BBA," Robotics,History ",3,8,Priya Babu
S01487,Krishna Babu,Biotechnology,MBA," Robotics,Environmental Science ",3,3,Suresh Gupta
S01488,Arjun Rao,Management,BBA," AI & ML,Cloud Computing ",2,6,Sanjay Singh
S01489,Aditi Kulkarni,Management,M.Tech," Robotics,Cloud Computing ",1,4,Varun Verma
S01490,Pari Kapoor,Management,B.Tech," Robotics,Cloud Computing ",3,4,Sunita Mehta
S01491,Vivaan Reddy,Biotechnology,B.Tech," AI & ML,Environmental Science ",2,3,Sudhir Saxena
S01492,Myra Yadav,Mechanical,B.Tech," Digital Marketing,Entrepreneurship ",4,6,Deepak Verma
S01493,Aarav Menon,Mechanical,MBA," IoT,Cyber Security ",1,3,Kavita Menon
S01494,Diya Patil,Mechanical,B.Sc," AI & ML,Entrepreneurship ",3,2,Pooja Saxena
S01495,Vihaan Rao,Economics,B.Sc," Econometrics,Psychology ",3,2,Arjun Saxena
S01496,Anika Gupta,Computer Science,PhD," Cloud Computing,Robotics ",5,9,Sudhir Malhotra
S01497,Krishna Rao,Management,MBA," Robotics,Entrepreneurship ",3,4,Swati Joshi
S01498,Diya Kapoor,Biotechnology,PhD," Digital Marketing,Econometrics ",4,4,Ramesh Singh
S01499,Vihaan Mehta,Computer Science,B.Tech," IoT,Robotics ",3,7,Swati Sharma
S01500,Ira Patil,Management,B.Sc," Cloud Computing,Robotics ",1,6,Ramesh Singh
S01501,Aditi Malhotra,Electrical,B.Tech," AI & ML,History ",2,6,Kavita Gupta
S01502,Arjun Gupta,Management,PhD," History,AI & ML ",3,5,Varun Kulkarni
S01503,Ishaan Gupta,Humanities,M.Sc," Robotics,Cloud Computing ",3,5,Harish Reddy
S01504,Reyansh Kapoor,Electrical,M.Tech," AI & ML,Econometrics ",4,2,Divya Yadav
S01505,Vihaan Nair,Computer Science,M.Tech," Data Science,Psychology ",4,8,Kavya Patil
S01506,Aditi Yadav,Electrical,B.Tech," Cyber Security,Psychology ",4,8,Kavita Gupta
S01507,Pari Krishnan,Mechanical,M.Tech," IoT,Entrepreneurship ",1,1,Deepak Desai
S01508,Navya Singh,Management,BBA," Digital Marketing,Robotics ",4,7,Harish Saxena
S01509,Vihaan Mehta,Electrical,M.Tech," AI & ML,Environmental Science ",3,8,Alok Sharma
S01510,Sai Malhotra,Mechanical,M.Sc," Environmental Science,AI & ML ",4,6,Suresh Sharma
S01511,Arjun Singh,Electrical,BBA," Entrepreneurship,Econometrics ",4,6,Priya Verma
S01512,Vihaan Krishnan,Humanities,PhD," History,AI & ML ",4,2,Suresh Gupta
S01513,Reyansh Joshi,Biotechnology,B.Sc," Econometrics,History ",2,6,Priya Rao
S01514,Aditi Babu,Electrical,B.Tech," Data Science,History ",3,8,Sneha Gupta
S01515,Ananya Kapoor,Biotechnology,PhD," AI & ML,Environmental Science ",4,10,Sneha Gupta
S01516,Riya Yadav,Civil,BBA," Philosophy,Cloud Computing ",1,3,Deepak Desai
S01517,Aditi Patil,Civil,MBA," English Literature,Psychology ",2,1,Suresh Sharma
S01518,Ananya Babu,Mechanical,B.Sc," Cyber Security,Robotics ",1,6,Sneha Joshi
S01519,Aarohi Menon,Civil,PhD," Cloud Computing,Environmental Science ",1,5,Meera Iyer
S01520,Aditya Patil,Electrical,B.Sc," Econometrics,Psychology ",3,4,Meera Iyer
S01521,Myra Saxena,Civil,B.Sc," History,English Literature ",2,6,Swati Joshi
S01522,Ananya Verma,Computer Science,MBA," AI & ML,Entrepreneurship ",4,5,Meera Gupta
S01523,Ira Yadav,Biotechnology,B.Tech," AI & ML,Psychology ",3,4,Vivek Verma
S01524,Ira Menon,Mechanical,M.Tech," English Literature,AI & ML ",1,5,Sneha Gupta
S01525,Navya Joshi,Civil,B.Sc," Robotics,Digital Marketing ",2,8,Amit Krishnan
S01526,Pari Reddy,Computer Science,PhD," Philosophy,Data Science ",4,1,Sunita Mehta
S01527,Krishna Patil,Civil,B.Tech," Data Science,AI & ML ",1,1,Amit Krishnan
S01528,Ananya Verma,Computer Science,M.Sc," Digital Marketing,IoT ",1,8,Sneha Kapoor
S01529,Ira Joshi,Computer Science,M.Tech," Philosophy,Digital Marketing ",2,2,Deepak Verma
S01530,Sai Iyer,Electrical,M.Tech," IoT,Environmental Science ",4,7,Manish Malhotra
S01531,Diya Kulkarni,Civil,M.Tech," Environmental Science,AI & ML ",3,5,Pooja Saxena
S01532,Ira Menon,Biotechnology,MBA," Digital Marketing,Cyber Security ",2,1,Gopal Babu
S01533,Reyansh Kapoor,Computer Science,M.Sc," Robotics,Data Science ",4,5,Sneha Rao
S01534,Shaurya Saxena,Humanities,MBA," Data Science,Digital Marketing ",4,8,Deepak Verma
S01535,Vivaan Desai,Biotechnology,PhD," Psychology,Environmental Science ",5,5,Shilpa Desai
S01536,Anika Nair,Humanities,BBA," Psychology,AI & ML ",1,8,Anita Singh
S01537,Pari Iyer,Civil,M.Sc," IoT,Entrepreneurship ",2,7,Pallavi Kapoor
S01538,Sai Krishnan,Civil,BBA," Econometrics,Environmental Science ",2,2,Swati Sharma
S01539,Pari Iyer,Management,B.Tech," Econometrics,English Literature ",4,3,Sudhir Malhotra
S01540,Aarav Saxena,Electrical,BBA," Cloud Computing,English Literature ",1,5,Anjali Patil
S01541,Krishna Babu,Computer Science,B.Sc," IoT,Philosophy ",2,7,Suresh Sharma
S01542,Ananya Singh,Electrical,M.Sc," Robotics,IoT ",2,1,Chetan Kapoor
S01543,Aarav Malhotra,Management,M.Tech," English Literature,Econometrics ",4,1,Sudhir Malhotra
S01544,Ananya Rao,Computer Science,M.Sc," Philosophy,IoT ",3,8,Ravi Desai
S01545,Aditya Singh,Biotechnology,M.Tech," English Literature,Entrepreneurship ",2,1,Chetan Kapoor
S01546,Krishna Gupta,Humanities,PhD," English Literature,Psychology ",2,4,Pooja Nair
S01547,Pari Yadav,Civil,BBA," Data Science,Econometrics ",1,5,Swati Joshi
S01548,Pari Saxena,Civil,PhD," Data Science,Robotics ",5,2,Sneha Rao
S01549,Riya Gupta,Economics,BBA," Data Science,Digital Marketing ",3,8,Vivek Rao
S01550,Ishaan Joshi,Biotechnology,BBA," Robotics,Environmental Science ",4,1,Ramesh Reddy
S01551,Diya Saxena,Humanities,M.Tech," AI & ML,Cloud Computing ",2,4,Ajay Saxena
S01552,Myra Malhotra,Electrical,B.Tech," Data Science,Cyber Security ",4,5,Alok Sharma
S01553,Aarav Menon,Mechanical,BBA," Psychology,Environmental Science ",2,2,Swati Joshi
S01554,Arjun Verma,Computer Science,M.Tech," IoT,Cloud Computing ",1,4,Varun Verma
S01555,Ishaan Yadav,Computer Science,MBA," Philosophy,Econometrics ",4,5,Amit Rao
S01556,Anika Gupta,Electrical,B.Tech," Digital Marketing,History ",4,7,Monica Malhotra
S01557,Arjun Malhotra,Management,B.Tech," Cyber Security,Cloud Computing ",2,4,Sanjay Singh
S01558,Diya Krishnan,Civil,BBA," Econometrics,Digital Marketing ",2,3,Divya Yadav
S01559,Riya Krishnan,Biotechnology,B.Tech," Cloud Computing,Entrepreneurship ",4,6,Sanjay Menon
S01560,Diya Desai,Humanities,BBA," Philosophy,History ",3,8,Suresh Gupta
S01561,Diya Kulkarni,Economics,M.Sc," IoT,Psychology ",3,5,Vivek Menon
S01562,Vivaan Singh,Electrical,BBA," Environmental Science,IoT ",1,8,Suresh Gupta
S01563,Reyansh Gupta,Electrical,BBA," Philosophy,Digital Marketing ",4,1,Meera Iyer
S01564,Aditi Babu,Biotechnology,PhD," Psychology,Entrepreneurship ",5,10,Ramesh Singh
S01565,Vihaan Sharma,Economics,PhD," Entrepreneurship,English Literature ",1,3,Ashok Sharma
S01566,Riya Yadav,Civil,BBA," AI & ML,Data Science ",3,2,Amit Rao
S01567,Ananya Reddy,Computer Science,B.Tech," Robotics,Econometrics ",2,7,Amit Rao
S01568,Vivaan Babu,Electrical,M.Tech," Psychology,AI & ML ",3,6,Smita Rao
S01569,Shaurya Patil,Economics,B.Sc," History,Econometrics ",2,3,Sneha Kapoor
S01570,Vivaan Rao,Humanities,BBA," Cyber Security,IoT ",3,2,Ramesh Reddy
S01571,Reyansh Menon,Humanities,M.Sc," Econometrics,English Literature ",2,7,Vivek Joshi
S01572,Vihaan Yadav,Biotechnology,B.Sc," Philosophy,Cloud Computing ",3,5,Sunita Verma
S01573,Shaurya Sharma,Economics,M.Sc," Data Science,History ",4,7,Amit Rao
S01574,Aarav Rao,Humanities,M.Tech," English Literature,Philosophy ",1,4,Varun Verma
S01575,Myra Krishnan,Economics,MBA," AI & ML,Robotics ",2,5,Meera Iyer
S01576,Ananya Patil,Economics,B.Tech," Cloud Computing,Digital Marketing ",2,3,Meera Gupta
S01577,Shaurya Verma,Humanities,M.Sc," Cyber Security,Econometrics ",1,8,Ravi Desai
S01578,Krishna Malhotra,Biotechnology,MBA," Econometrics,History ",4,5,Kiran Sharma
S01579,Aarohi Gupta,Electrical,BBA," Cyber Security,Econometrics ",1,1,Ajay Sharma
S01580,Riya Nair,Management,M.Sc," IoT,Environmental Science ",1,1,Vivek Joshi
S01581,Anika Krishnan,Humanities,BBA," Econometrics,Digital Marketing ",3,3,Amit Gupta
S01582,Ira Malhotra,Electrical,B.Sc," IoT,Philosophy ",4,7,Suresh Kulkarni
S01583,Shaurya Desai,Management,B.Tech," Cyber Security,Digital Marketing ",1,6,Sneha Joshi
S01584,Anika Iyer,Biotechnology,BBA," Psychology,Data Science ",1,6,Sunita Mehta
S01585,Shaurya Babu,Biotechnology,PhD," Cyber Security,Environmental Science ",5,1,Monica Malhotra
S01586,Aarohi Babu,Electrical,PhD," Cyber Security,Robotics ",5,10,Sunita Mehta
S01587,Ananya Malhotra,Electrical,B.Sc," Cloud Computing,Philosophy ",3,5,Arjun Singh
S01588,Aditi Nair,Mechanical,B.Sc," Psychology,Entrepreneurship ",4,5,Priya Babu
S01589,Riya Kapoor,Civil,B.Tech," IoT,Econometrics ",2,8,Shilpa Menon
S01590,Myra Sharma,Biotechnology,BBA," IoT,Data Science ",2,4,Sanjay Menon
S01591,Myra Kapoor,Management,B.Tech," Psychology,AI & ML ",2,2,Ajay Saxena
S01592,Arjun Mehta,Mechanical,PhD," Econometrics,Environmental Science ",2,1,Sneha Joshi
S01593,Anika Verma,Electrical,M.Tech," Cloud Computing,Cyber Security ",1,4,Arjun Saxena
S01594,Vihaan Singh,Mechanical,M.Tech," Digital Marketing,Econometrics ",4,4,Varun Kulkarni
S01595,Sai Menon,Mechanical,MBA," Econometrics,Robotics ",2,8,Anita Singh
S01596,Vihaan Babu,Management,MBA," Data Science,Psychology ",2,2,Anita Singh
S01597,Aarav Desai,Mechanical,PhD," IoT,Digital Marketing ",4,1,Rajeev Reddy
S01598,Sai Singh,Civil,BBA," Psychology,Environmental Science ",2,2,Shilpa Menon
S01599,Myra Mehta,Civil,PhD," Cloud Computing,IoT ",5,2,Sudhir Menon
S01600,Ananya Malhotra,Electrical,M.Tech," Environmental Science,AI & ML ",3,5,Rajeev Reddy
S01601,Shaurya Reddy,Civil,B.Sc," English Literature,Cloud Computing ",1,3,Divya Saxena
S01602,Aditi Gupta,Management,BBA," Entrepreneurship,Environmental Science ",1,3,Amit Krishnan
S01603,Arjun Gupta,Management,B.Sc," Entrepreneurship,Psychology ",2,3,Shilpa Menon
S01604,Aarohi Kapoor,Mechanical,M.Sc," Cyber Security,AI & ML ",1,7,Divya Yadav
S01605,Arjun Babu,Mechanical,B.Sc," Robotics,Entrepreneurship ",3,2,Sneha Saxena
S01606,Reyansh Krishnan,Computer Science,PhD," Environmental Science,Digital Marketing ",5,8,Smita Verma
S01607,Arjun Gupta,Computer Science,BBA," English Literature,Digital Marketing ",4,6,Manish Mehta
S01608,Aditya Saxena,Civil,B.Tech," Digital Marketing,Data Science ",2,2,Sneha Kapoor
S01609,Aarav Saxena,Humanities,MBA," Robotics,Data Science ",4,5,Anjali Patil
S01610,Aditya Menon,Economics,MBA," Psychology,AI & ML ",1,7,Monica Yadav
S01611,Sai Menon,Computer Science,MBA," Data Science,Robotics ",3,5,Sneha Joshi
S01612,Pari Yadav,Civil,MBA," History,Robotics ",4,2,Ramesh Singh
S01613,Ananya Saxena,Economics,B.Sc," Robotics,Psychology ",3,7,Meera Gupta
S01614,Navya Mehta,Humanities,PhD," Data Science,IoT ",1,4,Shilpa Desai
S01615,Arjun Reddy,Biotechnology,MBA," Econometrics,Cyber Security ",4,1,Alok Sharma
S01616,Aditya Kulkarni,Management,B.Sc," Entrepreneurship,Cloud Computing ",4,4,Gopal Babu
S01617,Krishna Nair,Computer Science,M.Sc," Cyber Security,Entrepreneurship ",4,8,Arjun Singh
S01618,Anika Malhotra,Management,PhD," Robotics,Cloud Computing ",4,3,Ajay Krishnan
